A0101,-1,0.8826031475967673,0.9932383248427118,0.843045512547852,1953,4,2197,548,0.99795605518651,0.7808876449420232,0.7886365886717205
A0201,-1,0.8402859545836837,0.9866488339444797,0.9957947855340622,6572,34,3419,1865,0.9948531637904935,0.7789498636956264,0.7026294187473056
A0203,-1,0.9828178694158075,0.9945835423874699,0.9759450171821306,1201,20,1659,30,0.9836199836199836,0.9756295694557271,0.9647872622232018
A0206,-1,0.8422844175491679,0.9881003133579171,1.0,1545,1,682,416,0.999353169469599,0.7878633350331463,0.6985319906269195
A0207,-1,0.49129353233830847,0.9363887725178048,0.9618573797678275,1160,0,25,1227,1.0,0.48596564725596986,0.09850780114336953
A0301,-1,0.8488220670060377,0.9925398300445724,0.9990530303030303,5009,8,2161,1269,0.9984054215666733,0.7978655622809812,0.706461908924959
A1101,-1,0.974380395433027,0.9978182473855031,0.9933184855233853,1803,15,1696,77,0.9917491749174917,0.9590425531914893,0.9492973508482978
A2301,-1,0.8161630870040044,0.9883557766394406,0.9170305676855895,1258,9,984,496,0.9928966061562746,0.7172177879133409,0.6824929617885521
A2402,-1,0.8899558785362055,0.9888934594816948,0.9974052932018682,2596,17,833,407,0.9934940681209338,0.8644688644688645,0.7495320763643586
A2601,-1,0.9061930783242259,0.9982537801106502,0.8129933211900425,803,0,2182,309,1.0,0.7221223021582733,0.7953272968763898
A2902,-1,0.9042457091237579,0.9930212644498358,0.995483288166215,1226,8,776,204,0.993517017828201,0.8573426573426574,0.8156613631526632
A3101,-1,0.9769636414099362,0.9956342553014456,0.9983351831298557,2458,12,1062,71,0.9951417004048583,0.9719256623171214,0.9465087585062175
A3201,-1,0.7305236270753512,0.9696178626971784,1.0,433,1,139,210,0.9976958525345622,0.6734059097978227,0.5136386033243827
A6801,-1,0.9832332850341544,0.9970846841834549,0.9995860927152318,4264,8,486,73,0.99812734082397,0.9831680885404658,0.9159069345421741
A6802,-1,0.8756880733944954,0.9398875212224109,0.8678899082568807,799,6,1110,265,0.9925465838509316,0.7509398496240601,0.7722150538537658
B0702,-1,0.8955744799664945,0.996852852945486,0.9997208263539922,4776,6,1639,742,0.998745294855709,0.8655309894889452,0.7695519075734137
B0801,-1,0.8315551908083709,0.9976724641925009,1.0,2630,0,1423,821,1.0,0.762097942625326,0.695178638077653
B1402,-1,0.3918918918918919,0.9219485871271585,0.5585585585585585,123,1,51,269,0.9919354838709677,0.3137755102040816,0.2111106517405523
B1501,-1,0.84596095289271,0.9900379799834108,0.9967765042979942,3165,16,1558,844,0.9949701351776171,0.7894736842105263,0.7082090451238179
B1801,-1,0.8948717948717949,0.9976107793206446,0.7993589743589744,1166,0,1626,328,1.0,0.7804551539491299,0.8058829497645615
B2704,-1,0.01926605504587156,0.819906976744186,0.011009174311926606,6,0,15,1069,1.0,0.005581395348837209,0.008788249568192725
