0,1.0,0.9514245379876797,0.9892029671782785,-1,21310,1465,8344,49,0.935675082327113,0.9977058851069807,0.8881611014639971
1,1.0,0.9500770020533881,0.9904530013618207,-1,21088,1497,8524,59,0.9337170688510074,0.997210006147444,0.8864533212730354
2,1.0,0.9498828889530593,0.9901019402121679,-1,21163,1509,8442,53,0.9334421312632322,0.9975018853695324,0.8855975328838993
3,1.0,0.9523534507652325,0.9899526554288811,-1,21228,1427,8454,58,0.9370116971970868,0.997275204359673,0.890688129443014
4,1.0,0.950364167228158,0.9902414259242672,-1,21189,1489,8431,58,0.9343416527030602,0.9972702028521674,0.8864296238724875
