A0101,-1,0.8802637175669927,0.9914772845972925,0.8387920034028074,1942,4,2197,559,0.9979445015416238,0.7764894042383047,0.7848266264147431
A0201,-1,0.87905803195963,0.9848894693539733,0.9946173254835997,7052,53,3400,1385,0.9925404644616467,0.8358421239777172,0.7595288281155321
A0203,-1,0.9786941580756013,0.993905940879087,0.9690721649484536,1190,21,1658,41,0.9826589595375722,0.966693744922827,0.9563542458206177
A0206,-1,0.8472012102874432,0.9797131173550412,0.9992435703479576,1561,4,679,400,0.997444089456869,0.7960224375318715,0.7037194443805921
A0207,-1,0.010364842454394693,0.8876832844574779,0.0,0,0,25,2387,nan,0.0,nan
A0301,-1,0.8130697288978336,0.9896911812030009,0.998342803030303,4709,10,2159,1569,0.9978809069718161,0.7500796431984709,0.6558540575007243
A1101,-1,0.9582289055973267,0.9980088165437656,0.9693763919821826,1737,7,1704,143,0.9959862385321101,0.923936170212766,0.9192039697054669
A2301,-1,0.7881325081907535,0.9834890413050991,0.8682678311499272,1182,10,983,572,0.9916107382550335,0.6738882554161916,0.643479866656507
A2402,-1,0.7876978977420193,0.9881048363401306,0.9958484691229891,2195,10,840,808,0.9954648526077098,0.7309357309357309,0.6027488771366487
A2601,-1,0.9280510018214936,0.9967468051223549,0.8573163327261688,876,1,2181,236,0.9988597491448119,0.7877697841726619,0.8423415700282999
A2902,-1,0.8893405600722674,0.9926537747966319,0.996386630532972,1192,7,777,238,0.994161801501251,0.8335664335664336,0.7914923258200065
A3101,-1,0.9736330835414932,0.9949264509345226,0.9977802441731409,2446,12,1062,83,0.9951179820992677,0.9671807038355081,0.9391699341736833
A3201,-1,0.648786717752235,0.9489835592090646,0.9413265306122449,369,1,139,274,0.9972972972972973,0.5738724727838258,0.434980236079105
A6801,-1,0.9499068515835231,0.9968832818820078,0.9995860927152318,4098,3,491,239,0.9992684711046086,0.9448927830297441,0.7942078246277018
A6802,-1,0.8711009174311927,0.9392344267927885,0.8513761467889909,787,4,1112,277,0.9949431099873578,0.7396616541353384,0.7652212908034653
B0702,-1,0.9176322769789195,0.9967595963913625,0.9991624790619765,4933,5,1640,585,0.998987444309437,0.8939833272924973,0.809810801754402
B0801,-1,0.7919573245794009,0.9939901518559299,0.9983586376692655,2441,4,1419,1010,0.9983640081799591,0.7073312083454071,0.640641721343361
B1402,-1,0.26126126126126126,0.9831976059654631,0.2882882882882883,64,0,52,328,1.0,0.16326530612244897,0.14947096108017055
B1501,-1,0.7752104603259896,0.9876092007722141,0.9928366762177651,2771,17,1557,1238,0.9939024390243902,0.6911948116737341,0.6122711133907102
B1801,-1,0.9157051282051282,0.9961498309762215,0.8455128205128205,1232,1,1625,262,0.9991889699918897,0.8246318607764391,0.8419846536250825
B2704,NA
B2705,-1,0.7700887776007285,0.9840248872723165,0.9335457441966317,2051,17,1332,993,0.991779497098646,0.673784494086728,0.6110305819844428
B3501,-1,0.8651579443658651,0.9797640835695214,0.9981140971239981,2699,17,971,555,0.9937407952871871,0.8294406883835279,0.7153628366584295
B3503,-1,0.09234828496042216,0.9489224500084019,0.08795074758135445,100,0,110,2064,1.0,0.04621072088724584,0.04835461663726261
B3801,-1,0.37559129612109743,0.9987215579595538,0.5638599810785241,596,0,198,1320,1.0,0.31106471816283926,0.20142904182566404
B3901,-1,0.6702924824752235,0.9730012865560956,0.8206863218946351,1697,1,1076,1363,0.9994110718492344,0.5545751633986928,0.49388576023351627
B3906,NA
B4001,-1,0.9232605729877217,0.9914292005443861,0.9304229195088677,1364,2,1343,223,0.9985358711566618,0.8594833018273472,0.8570650758475393
B4002,-1,0.7196339434276207,0.9819250027498673,1.0,654,0,211,337,1.0,0.6599394550958627,0.5040840957553412
B4402,-1,1.0,1.0,1.0,2,0,3,0,1.0,1.0,1.0
B4403,-1,0.6560570071258908,0.9932921794646746,1.0,2446,0,316,1448,1.0,0.628145865434001,0.3354474568427014
B4501,-1,0.80083857442348,0.997390711457268,1.0,479,0,285,190,1.0,0.7159940209267563,0.655436047647712
B5101,-1,0.611439842209073,0.9426036802100799,0.3819855358316897,405,1,1455,1181,0.9975369458128078,0.255359394703657,0.3740922833654025
B5401,-1,0.8483353884093712,0.9690734428261544,0.8472906403940886,338,0,350,123,1.0,0.7331887201735358,0.7365654426398239
B5701,-1,0.7634631317315659,0.984887775784844,0.7887323943661971,1894,3,1792,1139,0.9984185556141276,0.6244642268381141,0.6162692838275827
C0401,-1,0.07305577376276512,0.7379351193730637,0.018838304552590265,0,0,93,1180,nan,0.0,nan
C0501,-1,0.6099537037037037,0.9573560115662483,1.0,985,0,69,674,1.0,0.5937311633514165,0.23481458070121897
C0602,-1,0.5049354593773728,0.9271853717697546,0.8194233687405159,539,0,126,652,1.0,0.45256087321578503,0.27072849931409104
C0702,-1,0.30741626794258375,0.8096869541851404,0.5933014354066986,248,0,9,579,1.0,0.2998790810157195,0.06774943493427878
C0802,-1,0.07606679035250463,0.799443907156673,0.07977736549165121,38,0,44,996,1.0,0.0367504835589942,0.03943130926779925
C1203,-1,0.6744930629669157,0.37524271844660195,0.9850746268656716,632,10,0,295,0.9844236760124611,0.6817691477885652,-0.07040502011132395
C1402,-1,0.8316279069767442,0.978262910798122,1.0,884,0,10,181,1.0,0.8300469483568075,0.20846571759248853
C1502,-1,0.6114519427402862,0.9802728226652675,1.0,573,0,25,380,1.0,0.6012591815320042,0.19265192522292382
