0,1.0,0.9577451232032854,0.9877291161182814,-1,21125,1249,8726,68,0.9441762760346831,0.9967913933846081,0.9034290742232896
1,1.0,0.9581943018480493,0.9887072214380075,-1,21135,1228,8730,75,0.9450878683539775,0.9964639321074965,0.9043021228717562
2,1.0,0.959348028363333,0.9884686789222364,-1,21189,1191,8711,76,0.9467828418230563,0.9964260521984482,0.9066109025177677
3,1.0,0.9573587448262585,0.9880921957747283,-1,21227,1259,8611,70,0.9440096059770524,0.9967131520871484,0.9019324051626157
4,1.0,0.9583533865947957,0.9880062152926273,-1,21214,1222,8655,76,0.9455339632733107,0.9964302489431658,0.9042007009215076
