0-100-log2,1.0,0.9127374409410857,0.9724768295730886,0.994857950893431,21030,2413,7368,302,0.8970694876935545,0.9858428651790737,0.796214147982187
0-100-sqrt,1.0,0.9120946228264712,0.9712967959498083,0.9952436045764237,20992,2395,7386,340,0.897592679693847,0.9840615038439903,0.794335892702149
0-100-0.1,1.0,0.9112589592774725,0.9703820316918769,0.9957578094870806,20940,2369,7412,392,0.8983654382427388,0.9816238514907182,0.7919137998689089
0-500-log2,1.0,0.9147623180021213,0.9756855881667126,0.9958863607147448,21101,2421,7360,231,0.8970750786497746,0.9891711981998875,0.8017151475966803
0-500-sqrt,1.0,0.9138945135473918,0.9744959378819166,0.9958863607147448,21026,2373,7408,306,0.8985854096328902,0.9856553534595912,0.7988815401632461
0-500-0.1,1.0,0.9128660045640086,0.9740099813517764,0.9961434631700733,21004,2383,7398,328,0.8981057852653184,0.9846240390024377,0.7962587679469494
0-1000-log2,1.0,0.9148265998135827,0.9759961730240283,0.9958863607147448,21103,2421,7360,229,0.8970838292807346,0.9892649540596288,0.8018880544145615
0-1000-sqrt,1.0,0.9145373316620062,0.975250700830084,0.9961434631700733,21042,2369,7412,290,0.8988082525308616,0.9864054003375211,0.8005454630058754
0-1000-0.1,1.0,0.9139587953588532,0.9743940511144946,0.9960149119424091,20994,2339,7442,338,0.8997557107958685,0.9841552597037315,0.7987285075726442
1-100-log2,1.0,0.9110661138430881,0.9737992833514724,0.9949865021210953,21054,2539,7292,228,0.8923833340397576,0.9892867211728221,0.7938437669175977
1-100-sqrt,1.0,0.9116446501462411,0.9731325556399916,0.9946008484381026,20957,2424,7407,325,0.8963260767289679,0.9847288788647683,0.7941073714712572
1-100-0.1,1.0,0.9093947867450904,0.971630388161948,0.9955007070317522,20903,2440,7391,379,0.8954718759371117,0.9821915233530684,0.7883344935861825
1-500-log2,1.0,0.9119339182978177,0.9768507760477319,0.9961434631700733,21083,2541,7290,199,0.8924398916356248,0.9906493750587351,0.7962236012927177
1-500-sqrt,1.0,0.9119339182978177,0.9761099696036782,0.9957578094870806,21023,2481,7350,259,0.8944434989788972,0.9878300911568462,0.7954858683509474
1-500-0.1,1.0,0.9119339182978177,0.9754311399920186,0.9960149119424091,20999,2457,7374,283,0.8952506821282401,0.9867023775960906,0.7952172824483796
1-1000-log2,1.0,0.9126088773181629,0.9773714325813609,0.9956292582594164,21097,2534,7297,185,0.8927679742710846,0.9913072079691758,0.7979681476532654
1-1000-sqrt,1.0,0.9126088773181629,0.97645203229762,0.9956292582594164,21039,2476,7355,243,0.8947055071231129,0.9885819001973499,0.797239209265979
